"m","p","tau","rho","width_us","width_riqite","cover_us","cover_riqite","quants_check"
1000,0.6,5,0.3,4.3043043043043,4.7,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.54054054054054,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.38138138138138,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.46246246246246,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.94294294294294,0.845,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.38338338338338,2.936,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.7037037037037,3.521,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.98398398398398,3.937,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.26426426426426,4.37,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.5045045045045,4.989,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.940940940940941,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.5015015015015,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.26226226226226,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.86286286286286,-Inf,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.34334334334334,2.775,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.7037037037037,3.381,TRUE,TRUE,0.7
1000,0.6,5,0.3,4.02402402402402,3.841,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.34434434434434,4.282,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.58458458458458,4.93,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.900900900900901,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.46146146146146,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.02202202202202,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.7027027027027,0.801,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.18318318318318,2.614,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.58358358358358,3.215,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.86386386386386,3.714,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.14414414414414,4.161,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.46446446446446,4.809,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.74074074074074,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.5015015015015,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.18218218218218,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.74274274274274,1.687,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.18318318318318,2.802,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.5035035035035,3.294,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.82382382382382,3.729,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.1041041041041,4.163,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.38438438438438,4.848,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.940940940940941,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.5015015015015,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.38238238238238,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.86286286286286,0.739,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.22322322322322,2.847,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.62362362362362,3.425,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.9039039039039,3.885,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.14414414414414,4.328,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.42442442442442,4.957,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.5005005005005,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.26126126126126,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.26226226226226,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.82282282282282,-Inf,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.26326326326326,2.626,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.66366366366366,3.304,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.94394394394394,3.757,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.26426426426426,4.201,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.5045045045045,4.904,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,1.02102102102102,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.5015015015015,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.34234234234234,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.82282282282282,1.718,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.26326326326326,2.911,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.62362362362362,3.444,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.86386386386386,3.912,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.14414414414414,4.386,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.46446446446446,5.073,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.940940940940941,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.5015015015015,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.14214214214214,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.82282282282282,1.11,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.26326326326326,2.717,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.58358358358358,3.329,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.9039039039039,3.804,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.18418418418418,4.312,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.5045045045045,4.992,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.58058058058058,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.06106106106106,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.18218218218218,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.74274274274274,1.059,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.1031031031031,2.675,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.42342342342342,3.277,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.74374374374374,3.743,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.02402402402402,4.17,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.34434434434434,4.756,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,1.1011011011011,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.62162162162162,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.26226226226226,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.82282282282282,1.279,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.26326326326326,2.81,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.54354354354354,3.389,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.9039039039039,3.83,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.22422422422422,4.256,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.46446446446446,4.877,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.62062062062062,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.34134134134134,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.18218218218218,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.62262262262262,1.837,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.02302302302302,2.762,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.42342342342342,3.285,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.82382382382382,3.704,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.1041041041041,4.133,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.42442442442442,4.753,TRUE,TRUE,1
1000,0.6,5,0.3,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,5,0.3,0.66066066066066,-Inf,TRUE,TRUE,0.2
1000,0.6,5,0.3,1.22122122122122,-Inf,TRUE,TRUE,0.3
1000,0.6,5,0.3,2.18218218218218,-Inf,TRUE,TRUE,0.4
1000,0.6,5,0.3,2.78278278278278,1.594,TRUE,TRUE,0.5
1000,0.6,5,0.3,3.22322322322322,2.856,TRUE,TRUE,0.6
1000,0.6,5,0.3,3.58358358358358,3.444,TRUE,TRUE,0.7
1000,0.6,5,0.3,3.9039039039039,3.877,TRUE,TRUE,0.8
1000,0.6,5,0.3,4.22422422422422,4.324,TRUE,TRUE,0.9
1000,0.6,5,0.3,4.54454454454454,4.943,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,2.22222222222222,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.46246246246246,2.463,TRUE,TRUE,0.6
100,0.6,5,0.7,2.78278278278278,3.064,TRUE,TRUE,0.7
100,0.6,5,0.7,3.06306306306306,3.504,TRUE,TRUE,0.8
100,0.6,5,0.7,3.14314314314314,4.037,TRUE,TRUE,0.9
100,0.6,5,0.7,3.5035035035035,4.679,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.82182182182182,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.26226226226226,2.607,TRUE,TRUE,0.6
100,0.6,5,0.7,2.38238238238238,3.278,TRUE,TRUE,0.7
100,0.6,5,0.7,2.74274274274274,3.642,TRUE,TRUE,0.8
100,0.6,5,0.7,2.94294294294294,4.099,TRUE,TRUE,0.9
100,0.6,5,0.7,3.26326326326326,4.56,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,2.22222222222222,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.54254254254254,2.657,TRUE,TRUE,0.6
100,0.6,5,0.7,2.9029029029029,3.27,TRUE,TRUE,0.7
100,0.6,5,0.7,3.18318318318318,3.732,TRUE,TRUE,0.8
100,0.6,5,0.7,3.46346346346346,4.185,TRUE,TRUE,0.9
100,0.6,5,0.7,3.66366366366366,4.824,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,0.7007007007007,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,1.46146146146146,1.532,TRUE,TRUE,0.6
100,0.6,5,0.7,1.82182182182182,2.52,TRUE,TRUE,0.7
100,0.6,5,0.7,2.06206206206206,2.972,TRUE,TRUE,0.8
100,0.6,5,0.7,2.26226226226226,3.583,TRUE,TRUE,0.9
100,0.6,5,0.7,2.46246246246246,4.346,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.46146146146146,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,1.9019019019019,1.169,TRUE,TRUE,0.6
100,0.6,5,0.7,2.14214214214214,2.048,TRUE,TRUE,0.7
100,0.6,5,0.7,2.22222222222222,2.87,TRUE,TRUE,0.8
100,0.6,5,0.7,2.38238238238238,3.491,TRUE,TRUE,0.9
100,0.6,5,0.7,2.82282282282282,4.22,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,2.06206206206206,1.507,TRUE,TRUE,0.5
100,0.6,5,0.7,2.5025025025025,2.862,TRUE,TRUE,0.6
100,0.6,5,0.7,2.9029029029029,3.243,TRUE,TRUE,0.7
100,0.6,5,0.7,3.1031031031031,3.459,TRUE,TRUE,0.8
100,0.6,5,0.7,3.26326326326326,3.721,TRUE,TRUE,0.9
100,0.6,5,0.7,3.42342342342342,4.337,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,2.18218218218218,2.25,TRUE,TRUE,0.5
100,0.6,5,0.7,2.58258258258258,2.975,TRUE,TRUE,0.6
100,0.6,5,0.7,2.82282282282282,3.452,TRUE,TRUE,0.7
100,0.6,5,0.7,3.1031031031031,3.915,TRUE,TRUE,0.8
100,0.6,5,0.7,3.46346346346346,4.356,TRUE,TRUE,0.9
100,0.6,5,0.7,3.66366366366366,4.996,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.9019019019019,1.599,TRUE,TRUE,0.5
100,0.6,5,0.7,2.06206206206206,2.641,TRUE,TRUE,0.6
100,0.6,5,0.7,2.26226226226226,3.172,TRUE,TRUE,0.7
100,0.6,5,0.7,2.78278278278278,3.589,TRUE,TRUE,0.8
100,0.6,5,0.7,3.1031031031031,3.902,TRUE,TRUE,0.9
100,0.6,5,0.7,3.3033033033033,4.313,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.62162162162162,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.1021021021021,1.257,TRUE,TRUE,0.6
100,0.6,5,0.7,2.34234234234234,2.812,TRUE,TRUE,0.7
100,0.6,5,0.7,2.94294294294294,3.601,TRUE,TRUE,0.8
100,0.6,5,0.7,3.18318318318318,3.953,TRUE,TRUE,0.9
100,0.6,5,0.7,3.22322322322322,4.581,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,2.26226226226226,1.832,TRUE,TRUE,0.5
100,0.6,5,0.7,2.54254254254254,2.879,TRUE,TRUE,0.6
100,0.6,5,0.7,2.94294294294294,3.428,TRUE,TRUE,0.7
100,0.6,5,0.7,3.22322322322322,3.81,TRUE,TRUE,0.8
100,0.6,5,0.7,3.46346346346346,4.178,TRUE,TRUE,0.9
100,0.6,5,0.7,3.74374374374374,4.732,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,2.3023023023023,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.78278278278278,2.982,TRUE,TRUE,0.6
100,0.6,5,0.7,2.98298298298298,3.573,TRUE,TRUE,0.7
100,0.6,5,0.7,3.34334334334334,4.023,TRUE,TRUE,0.8
100,0.6,5,0.7,3.54354354354354,4.459,TRUE,TRUE,0.9
100,0.6,5,0.7,3.82382382382382,5.075,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.98198198198198,2.015,TRUE,TRUE,0.5
100,0.6,5,0.7,2.26226226226226,3.031,TRUE,TRUE,0.6
100,0.6,5,0.7,2.9029029029029,3.573,TRUE,TRUE,0.7
100,0.6,5,0.7,3.22322322322322,4.042,TRUE,TRUE,0.8
100,0.6,5,0.7,3.5035035035035,4.387,TRUE,TRUE,0.9
100,0.6,5,0.7,3.7037037037037,4.8,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.66166166166166,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.06206206206206,2.047,TRUE,TRUE,0.6
100,0.6,5,0.7,2.22222222222222,2.739,TRUE,TRUE,0.7
100,0.6,5,0.7,2.74274274274274,3.414,TRUE,TRUE,0.8
100,0.6,5,0.7,2.94294294294294,4.026,TRUE,TRUE,0.9
100,0.6,5,0.7,3.46346346346346,4.669,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.42142142142142,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,1.9019019019019,1.729,TRUE,TRUE,0.6
100,0.6,5,0.7,2.1021021021021,2.583,TRUE,TRUE,0.7
100,0.6,5,0.7,2.66266266266266,3.173,TRUE,TRUE,0.8
100,0.6,5,0.7,2.74274274274274,3.646,TRUE,TRUE,0.9
100,0.6,5,0.7,2.86286286286286,4.278,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.74174174174174,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,1.98198198198198,2.523,TRUE,TRUE,0.6
100,0.6,5,0.7,2.06206206206206,3.128,TRUE,TRUE,0.7
100,0.6,5,0.7,2.26226226226226,3.712,TRUE,TRUE,0.8
100,0.6,5,0.7,2.42242242242242,4.26,TRUE,TRUE,0.9
100,0.6,5,0.7,2.82282282282282,4.893,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.86186186186186,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.38238238238238,2.42,TRUE,TRUE,0.6
100,0.6,5,0.7,2.5025025025025,2.945,TRUE,TRUE,0.7
100,0.6,5,0.7,2.74274274274274,3.552,TRUE,TRUE,0.8
100,0.6,5,0.7,3.18318318318318,4.027,TRUE,TRUE,0.9
100,0.6,5,0.7,3.3033033033033,4.694,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.98198198198198,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.34234234234234,1.956,TRUE,TRUE,0.6
100,0.6,5,0.7,2.62262262262262,3.123,TRUE,TRUE,0.7
100,0.6,5,0.7,2.7027027027027,3.708,TRUE,TRUE,0.8
100,0.6,5,0.7,2.94294294294294,4.206,TRUE,TRUE,0.9
100,0.6,5,0.7,3.14314314314314,4.799,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,2.66266266266266,1.83,TRUE,TRUE,0.5
100,0.6,5,0.7,2.98298298298298,3.238,TRUE,TRUE,0.6
100,0.6,5,0.7,3.26326326326326,3.611,TRUE,TRUE,0.7
100,0.6,5,0.7,3.42342342342342,4.01,TRUE,TRUE,0.8
100,0.6,5,0.7,3.66366366366366,4.406,TRUE,TRUE,0.9
100,0.6,5,0.7,3.98398398398398,5.004,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.78178178178178,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,2.06206206206206,2.501,TRUE,TRUE,0.6
100,0.6,5,0.7,2.26226226226226,3.208,TRUE,TRUE,0.7
100,0.6,5,0.7,2.34234234234234,3.675,TRUE,TRUE,0.8
100,0.6,5,0.7,2.98298298298298,4.098,TRUE,TRUE,0.9
100,0.6,5,0.7,3.1031031031031,4.487,TRUE,TRUE,1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.7,1.02102102102102,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.7,1.74174174174174,2.426,TRUE,TRUE,0.6
100,0.6,5,0.7,2.06206206206206,3.026,TRUE,TRUE,0.7
100,0.6,5,0.7,2.26226226226226,3.538,TRUE,TRUE,0.8
100,0.6,5,0.7,2.58258258258258,4.004,TRUE,TRUE,0.9
100,0.6,5,0.7,2.86286286286286,4.7,TRUE,TRUE,1
500,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,5,0.7,0.860860860860861,-Inf,TRUE,TRUE,0.2
500,0.6,5,0.7,1.62162162162162,-Inf,TRUE,TRUE,0.3
500,0.6,5,0.7,2.14214214214214,-Inf,TRUE,TRUE,0.4
500,0.6,5,0.7,2.42242242242242,1.23,TRUE,TRUE,0.5
500,0.6,5,0.7,2.7027027027027,2.722,TRUE,TRUE,0.6
500,0.6,5,0.7,3.06306306306306,3.275,TRUE,TRUE,0.7
500,0.6,5,0.7,3.46346346346346,3.757,TRUE,TRUE,0.8
500,0.6,5,0.7,3.82382382382382,4.23,TRUE,TRUE,0.9
500,0.6,5,0.7,4.1041041041041,4.85,TRUE,TRUE,1
500,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,5,0.7,0.820820820820821,-Inf,TRUE,TRUE,0.2
500,0.6,5,0.7,1.54154154154154,-Inf,TRUE,TRUE,0.3
500,0.6,5,0.7,1.78178178178178,-Inf,TRUE,TRUE,0.4
500,0.6,5,0.7,2.46246246246246,1.006,TRUE,TRUE,0.5
500,0.6,5,0.7,3.06306306306306,2.954,TRUE,TRUE,0.6
500,0.6,5,0.7,3.42342342342342,3.465,TRUE,TRUE,0.7
500,0.6,5,0.7,3.74374374374374,3.9,TRUE,TRUE,0.8
500,0.6,5,0.7,3.98398398398398,4.341,TRUE,TRUE,0.9
500,0.6,5,0.7,4.22422422422422,4.935,TRUE,TRUE,1
500,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,5,0.7,1.14114114114114,-Inf,TRUE,TRUE,0.2
500,0.6,5,0.7,1.7017017017017,-Inf,TRUE,TRUE,0.3
500,0.6,5,0.7,2.1021021021021,-Inf,TRUE,TRUE,0.4
500,0.6,5,0.7,2.46246246246246,1.554,TRUE,TRUE,0.5
500,0.6,5,0.7,2.82282282282282,2.881,TRUE,TRUE,0.6
500,0.6,5,0.7,3.26326326326326,3.47,TRUE,TRUE,0.7
500,0.6,5,0.7,3.58358358358358,3.956,TRUE,TRUE,0.8
500,0.6,5,0.7,3.94394394394394,4.406,TRUE,TRUE,0.9
500,0.6,5,0.7,4.22422422422422,5.064,TRUE,TRUE,1
500,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,5,0.7,0.58058058058058,-Inf,TRUE,TRUE,0.2
500,0.6,5,0.7,1.18118118118118,-Inf,TRUE,TRUE,0.3
500,0.6,5,0.7,1.7017017017017,-Inf,TRUE,TRUE,0.4
500,0.6,5,0.7,2.22222222222222,1.86,TRUE,TRUE,0.5
500,0.6,5,0.7,2.74274274274274,2.939,TRUE,TRUE,0.6
500,0.6,5,0.7,3.26326326326326,3.495,TRUE,TRUE,0.7
500,0.6,5,0.7,3.58358358358358,3.932,TRUE,TRUE,0.8
500,0.6,5,0.7,3.94394394394394,4.371,TRUE,TRUE,0.9
500,0.6,5,0.7,4.22422422422422,5.013,TRUE,TRUE,1
500,0.6,5,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,5,0.7,-0.34034034034034,-Inf,TRUE,TRUE,0.2
500,0.6,5,0.7,0.74074074074074,-Inf,TRUE,TRUE,0.3
500,0.6,5,0.7,1.14114114114114,-Inf,TRUE,TRUE,0.4
500,0.6,5,0.7,1.94194194194194,0.809,TRUE,TRUE,0.5
500,0.6,5,0.7,2.66266266266266,2.572,TRUE,TRUE,0.6
500,0.6,5,0.7,3.14314314314314,3.173,TRUE,TRUE,0.7
500,0.6,5,0.7,3.5035035035035,3.653,TRUE,TRUE,0.8
